	ABC.id
9610	chr12:6539620-6540120_GAPDH
9700	chr12:6539620-6540120_ATN1
9592	chr12:6539620-6540120_LTBR
9682	chr12:6539620-6540120_SPSB2
9601	chr12:6539620-6540120_MRPL51
9646	chr12:6539620-6540120_ING4
9718	chr12:6539620-6540120_LPCAT3
9802	chr12:6722776-6723276_CLSTN3
9629	chr12:6722776-6723276_CHD4
9593	chr12:6722776-6723276_LTBR
9892	chr12:6722776-6723276_CD163L1
9647	chr12:6722776-6723276_ING4
9710	chr12:6722776-6723276_C12orf57
9683	chr12:6722776-6723276_SPSB2
9674	chr12:6722776-6723276_TPI1
9558	chr12:6722776-6723276_NCAPD2
9767	chr12:6722776-6723276_VAMP1
9776	chr12:6722776-6723276_PTMS
9576	chr12:6722776-6723276_TNFRSF1A
9785	chr12:6722776-6723276_LPAR5
9777	chr12:7394690-7395190_PTMS
9675	chr12:7394690-7395190_TPI1
9734	chr12:7394690-7395190_ZNF384
9594	chr12:7394690-7395190_LTBR
9541	chr12:7394690-7395190_ACRBP
9720	chr12:7394690-7395190_LPCAT3
9693	chr12:7394690-7395190_ENO2
9711	chr12:7394690-7395190_C12orf57
9786	chr12:7394690-7395190_LPAR5
9666	chr12:7394690-7395190_USP5
9612	chr12:7394690-7395190_GAPDH
9621	chr12:7394690-7395190_NOP2
9568	chr12:7394690-7395190_LRRC23
9893	chr12:7394690-7395190_CD163L1
9768	chr12:7394690-7395190_VAMP1
10371	chr12:7394690-7395190_SLC2A3
10381	chr12:7394690-7395190_NECAP1
9796	chr12:7446209-7446709_PHB2
9604	chr12:7446209-7446709_MRPL51
9613	chr12:7446209-7446709_GAPDH
9622	chr12:7446209-7446709_NOP2
9694	chr12:7446209-7446709_ENO2
9631	chr12:7446209-7446709_CHD4
9649	chr12:7446209-7446709_ING4
9703	chr12:7446209-7446709_ATN1
9712	chr12:7446209-7446709_C12orf57
10382	chr12:7446209-7446709_NECAP1
9721	chr12:7446209-7446709_LPCAT3
9894	chr12:7446209-7446709_CD163L1
9834	chr12:7446209-7446709_PEX5
9685	chr12:7446209-7446709_SPSB2
9769	chr12:7446209-7446709_VAMP1
9804	chr12:7446209-7446709_CLSTN3
9778	chr12:7446209-7446709_PTMS
10362	chr12:7446209-7446709_FOXJ2
9551	chr12:7446209-7446709_GNB3
9586	chr12:7446209-7446709_MLF2
9722	chr12:7455111-7455611_LPCAT3
9713	chr12:7455111-7455611_C12orf57
9650	chr12:7455111-7455611_ING4
9820	chr12:7455111-7455611_RBP5
9623	chr12:7455111-7455611_NOP2
10393	chr12:7455111-7455611_C3AR1
9668	chr12:7455111-7455611_USP5
9543	chr12:7455111-7455611_ACRBP
9605	chr12:7455111-7455611_MRPL51
9805	chr12:7455111-7455611_CLSTN3
9686	chr12:7455111-7455611_SPSB2
9770	chr12:7455111-7455611_VAMP1
9614	chr12:7455111-7455611_GAPDH
9806	chr12:8090746-8091246_CLSTN3
9821	chr12:8090746-8091246_RBP5
10384	chr12:8090746-8091246_NECAP1
9755	chr12:8090746-8091246_C1RL
10394	chr12:8090746-8091246_C3AR1
10374	chr12:8090746-8091246_SLC2A3
9756	chr12:8111113-8111613_C1RL
9822	chr12:8111113-8111613_RBP5
10375	chr12:8111113-8111613_SLC2A3
10547	chr12:8111113-8111613_PHC1
9725	chr12:8112210-8112710_LPCAT3
10366	chr12:8112210-8112710_FOXJ2
10548	chr12:8112210-8112710_PHC1
9808	chr12:8112210-8112710_CLSTN3
9838	chr12:8112210-8112710_PEX5
10376	chr12:8112210-8112710_SLC2A3
9757	chr12:8112210-8112710_C1RL
10564	chr12:8112210-8112710_M6PR
9839	chr12:8113210-8113710_PEX5
9809	chr12:8113210-8113710_CLSTN3
9758	chr12:8113210-8113710_C1RL
10367	chr12:8113210-8113710_FOXJ2
9726	chr12:8113210-8113710_LPCAT3
10377	chr12:8113210-8113710_SLC2A3
9824	chr12:8113210-8113710_RBP5
9899	chr12:8113210-8113710_CD163L1
10565	chr12:8113210-8113710_M6PR
9759	chr12:8115560-8116060_C1RL
10550	chr12:8115560-8116060_PHC1
10388	chr12:8115560-8116060_NECAP1
9840	chr12:8115560-8116060_PEX5
10378	chr12:8115560-8116060_SLC2A3
9825	chr12:8115560-8116060_RBP5
10368	chr12:8115560-8116060_FOXJ2
9826	chr12:8142483-8142983_RBP5
10561	chr12:8142483-8142983_RIMKLB
9901	chr12:8142483-8142983_CD163L1
10389	chr12:8142483-8142983_NECAP1
10567	chr12:8142483-8142983_M6PR
10379	chr12:8142483-8142983_SLC2A3
10399	chr12:8142483-8142983_C3AR1
10390	chr12:8179053-8179553_NECAP1
10552	chr12:8179053-8179553_PHC1
9842	chr12:8179053-8179553_PEX5
10370	chr12:8179053-8179553_FOXJ2
10380	chr12:8179053-8179553_SLC2A3
10400	chr12:8179053-8179553_C3AR1
10888	chr12:9892893-9893393_CD69
10885	chr12:9892893-9893393_YBX3
10894	chr12:9892893-9893393_GABARAPL1
10879	chr12:9892893-9893393_CLEC2B
10882	chr12:9892893-9893393_KLRF1
10877	chr12:9917268-9917768_CLEC2D
10886	chr12:9917268-9917768_YBX3
10880	chr12:9917268-9917768_CLEC2B
10575	chr12:9917268-9917768_KLRG1
10570	chr12:9917268-9917768_M6PR
10889	chr12:9917268-9917768_CD69
10896	chr12:9950542-9951042_GABARAPL1
10890	chr12:9950542-9951042_CD69
10887	chr12:9950542-9951042_YBX3
10884	chr12:9950542-9951042_KLRF1
10576	chr12:9950542-9951042_KLRG1
10903	chr12:12506719-12507219_MANSC1
10905	chr12:12506719-12507219_DUSP16
10909	chr12:12506719-12507219_ETV6
10897	chr12:12506719-12507219_HEBP1
10902	chr12:12716864-12717364_LRP6
10898	chr12:12716864-12717364_HEBP1
10908	chr12:12716864-12717364_CREBL2
10906	chr12:12716864-12717364_DUSP16
10904	chr12:12716864-12717364_MANSC1
10998	chr12:14319878-14320378_ATF7IP
11003	chr12:14319878-14320378_C12orf60
10999	chr12:14409399-14409899_ATF7IP
10989	chr12:14409399-14409899_WBP11
10995	chr12:14410471-14410971_ARHGDIB
11005	chr12:14410471-14410971_C12orf60
11000	chr12:14410471-14410971_ATF7IP
10990	chr12:14410471-14410971_WBP11
11001	chr12:14413399-14413899_ATF7IP
10996	chr12:14413399-14413899_ARHGDIB
11006	chr12:14413399-14413899_C12orf60
10992	chr12:14437141-14437641_WBP11
11002	chr12:14437141-14437641_ATF7IP
10997	chr12:14437141-14437641_ARHGDIB
63682	chr12:18977200-18977700_AEBP2
63680	chr12:19048886-19049386_PLEKHA5
63683	chr12:19048886-19049386_AEBP2
11037	chr12:22145659-22146159_C2CD5
11034	chr12:22145659-22146159_GOLT1B
11033	chr12:22145659-22146159_SLCO1A2
11036	chr12:22145659-22146159_CMAS
11038	chr12:23568976-23569476_C2CD5
63725	chr12:23568976-23569476_SOX5
11039	chr12:23576149-23576649_C2CD5
63722	chr12:24848835-24849335_KRAS
63724	chr12:24848835-24849335_SOX5
63720	chr12:25429026-25429526_KRAS
63721	chr12:25844960-25845460_KRAS
11139	chr12:26998867-26999367_MED21
11124	chr12:26998867-26999367_PPFIBP1
11146	chr12:26998867-26999367_STK38L
11099	chr12:26998867-26999367_KLHL42
11133	chr12:26998867-26999367_FGFR1OP2
11118	chr12:27673931-27674431_TM7SF3
11109	chr12:27673931-27674431_MRPS35
11181	chr12:27673931-27674431_CCDC91
11100	chr12:27673931-27674431_KLHL42
11126	chr12:27996556-27997056_PPFIBP1
11148	chr12:27996556-27997056_STK38L
11101	chr12:27996556-27997056_KLHL42
11119	chr12:27996556-27997056_TM7SF3
11142	chr12:28005630-28006130_MED21
11111	chr12:28005630-28006130_MRPS35
11143	chr12:28012531-28013031_MED21
11137	chr12:28012531-28013031_FGFR1OP2
11150	chr12:28012531-28013031_STK38L
11121	chr12:28012531-28013031_TM7SF3
11112	chr12:28012531-28013031_MRPS35
11184	chr12:28012531-28013031_CCDC91
11144	chr12:28059020-28059520_MED21
11138	chr12:28059020-28059520_FGFR1OP2
11129	chr12:28059020-28059520_PPFIBP1
11105	chr12:28165343-28165843_KLHL42
11123	chr12:28165343-28165843_TM7SF3
11153	chr12:28263104-28263604_STK38L
11131	chr12:28263104-28263604_PPFIBP1
11188	chr12:28283504-28284004_CCDC91
11132	chr12:28283504-28284004_PPFIBP1
11116	chr12:28283504-28284004_MRPS35
11233	chr12:30553229-30553729_CAPRIN2
11237	chr12:30553229-30553729_IPO8
11251	chr12:30682363-30682863_FAM60A
11232	chr12:30682363-30682863_CAPRIN2
11226	chr12:30682363-30682863_DDX11
11231	chr12:30684571-30685071_CAPRIN2
11228	chr12:31782944-31783444_CAPRIN2
11277	chr12:31782944-31783444_KIAA1551
11234	chr12:31782944-31783444_IPO8
11201	chr12:31782944-31783444_DENND5B
11278	chr12:31885748-31886248_KIAA1551
11202	chr12:31885748-31886248_DENND5B
11229	chr12:31885748-31886248_CAPRIN2
11214	chr12:31885748-31886248_DDX11
11254	chr12:31885748-31886248_AMN1
11203	chr12:31886542-31887042_DENND5B
11255	chr12:31886542-31887042_AMN1
11279	chr12:31886542-31887042_KIAA1551
11230	chr12:31886542-31887042_CAPRIN2
11215	chr12:31886542-31887042_DDX11
11241	chr12:31985921-31986421_FAM60A
8464	chr12:31985921-31986421_DNM1L
11256	chr12:31985921-31986421_AMN1
8465	chr12:31996231-31996731_DNM1L
11257	chr12:31996231-31996731_AMN1
11269	chr12:31996231-31996731_BICD1
11281	chr12:31996231-31996731_KIAA1551
11282	chr12:32158380-32158880_KIAA1551
11270	chr12:32158380-32158880_BICD1
11243	chr12:32158380-32158880_FAM60A
11283	chr12:32173786-32174286_KIAA1551
11271	chr12:32173786-32174286_BICD1
11207	chr12:32173786-32174286_DENND5B
11244	chr12:32173786-32174286_FAM60A
11208	chr12:32184004-32184504_DENND5B
11284	chr12:32184004-32184504_KIAA1551
8468	chr12:32184004-32184504_DNM1L
8484	chr12:32184004-32184504_YARS2
11260	chr12:32184004-32184504_AMN1
11272	chr12:32184004-32184504_BICD1
11285	chr12:32189398-32189898_KIAA1551
11273	chr12:32189398-32189898_BICD1
8485	chr12:32189398-32189898_YARS2
11261	chr12:32189398-32189898_AMN1
11209	chr12:32189398-32189898_DENND5B
8469	chr12:32189398-32189898_DNM1L
11274	chr12:32193041-32193541_BICD1
11262	chr12:32193041-32193541_AMN1
8457	chr12:32193041-32193541_PKP2
11286	chr12:32193041-32193541_KIAA1551
8458	chr12:32200733-32201233_PKP2
11263	chr12:32200733-32201233_AMN1
11275	chr12:32200733-32201233_BICD1
8471	chr12:32200733-32201233_DNM1L
11287	chr12:32200733-32201233_KIAA1551
8459	chr12:32206962-32207462_PKP2
8488	chr12:32206962-32207462_YARS2
8472	chr12:32206962-32207462_DNM1L
11288	chr12:32206962-32207462_KIAA1551
11276	chr12:32206962-32207462_BICD1
8489	chr12:33741107-33741607_ALG10
8473	chr12:33741107-33741607_SYT10
8477	chr12:33741107-33741607_YARS2
8451	chr12:33831080-33831580_PKP2
8461	chr12:33831080-33831580_DNM1L
8474	chr12:33831080-33831580_SYT10
8478	chr12:33831080-33831580_YARS2
8479	chr12:33905754-33906254_YARS2
8475	chr12:33905754-33906254_SYT10
8491	chr12:33905754-33906254_ALG10
8452	chr12:33905754-33906254_PKP2
8495	chr12:38493331-38493831_CPNE8
8494	chr12:39327813-39328313_CPNE8
8493	chr12:39327813-39328313_KIF21A
8497	chr12:42470698-42471198_YAF2
10738	chr12:131339980-131340480_RAN
10712	chr12:131339980-131340480_STX2
10713	chr12:131343621-131344121_STX2
10739	chr12:131343621-131344121_RAN
10815	chr12:131710851-131711351_EP400NL
10740	chr12:131710851-131711351_RAN
10725	chr12:131710851-131711351_SFSWAP
10776	chr12:131710851-131711351_PUS1
10789	chr12:131710851-131711351_EP400
10802	chr12:131710851-131711351_NOC4L
10790	chr12:131714500-131715000_EP400
10751	chr12:131714500-131715000_DDX51
10816	chr12:131714500-131715000_EP400NL
10715	chr12:131714500-131715000_STX2
10741	chr12:131714500-131715000_RAN
10804	chr12:131715165-131716118_NOC4L
10727	chr12:131715165-131716118_SFSWAP
10752	chr12:131715165-131716118_DDX51
10742	chr12:131715165-131716118_RAN
10817	chr12:131715165-131716118_EP400NL
10791	chr12:131715165-131716118_EP400
10778	chr12:131715165-131716118_PUS1
10717	chr12:131724163-131724663_STX2
10766	chr12:131724163-131724663_ULK1
10743	chr12:131724163-131724663_RAN
10792	chr12:131724163-131724663_EP400
10818	chr12:131724163-131724663_EP400NL
10779	chr12:131724163-131724663_PUS1
10718	chr12:131727387-131727887_STX2
10767	chr12:131727387-131727887_ULK1
10729	chr12:131727387-131727887_SFSWAP
10793	chr12:131727387-131727887_EP400
10820	chr12:131919067-131919567_EP400NL
10755	chr12:131919067-131919567_DDX51
10745	chr12:131919067-131919567_RAN
10807	chr12:131919067-131919567_NOC4L
10795	chr12:132089645-132090145_EP400
10808	chr12:132089645-132090145_NOC4L
10821	chr12:132089645-132090145_EP400NL
10769	chr12:132089645-132090145_ULK1
10796	chr12:132176949-132177449_EP400
10783	chr12:132176949-132177449_PUS1
10747	chr12:132176949-132177449_RAN
10822	chr12:132176949-132177449_EP400NL
10809	chr12:132176949-132177449_NOC4L
10757	chr12:132176949-132177449_DDX51
10830	chr12:132293249-132293749_FBRSL1
10823	chr12:132293249-132293749_EP400NL
10835	chr12:132293249-132293749_PXMP2
10797	chr12:132293249-132293749_EP400
10840	chr12:132293249-132293749_PGAM5
10733	chr12:132293249-132293749_SFSWAP
10758	chr12:132293249-132293749_DDX51
10771	chr12:132293249-132293749_ULK1
10734	chr12:132352098-132353022_SFSWAP
10824	chr12:132352098-132353022_EP400NL
10749	chr12:132352098-132353022_RAN
10831	chr12:132352098-132353022_FBRSL1
10798	chr12:132352098-132353022_EP400
10772	chr12:132352098-132353022_ULK1
10846	chr12:132352098-132353022_POLE
10811	chr12:132352098-132353022_NOC4L
10785	chr12:132352098-132353022_PUS1
10842	chr12:132979569-132980069_PGAM5
10825	chr12:132979569-132980069_EP400NL
10799	chr12:132979569-132980069_EP400
10786	chr12:132979569-132980069_PUS1
10847	chr12:132979569-132980069_POLE
10760	chr12:132979569-132980069_DDX51
10800	chr12:133022497-133022997_EP400
10787	chr12:133022497-133022997_PUS1
10833	chr12:133022497-133022997_FBRSL1
10858	chr12:133022497-133022997_CHFR
10852	chr12:133022497-133022997_ANKLE2
10864	chr12:133022497-133022997_GOLGA3
10861	chr12:133022497-133022997_ZNF268
10873	chr12:133022497-133022997_ZNF10
10826	chr12:133022497-133022997_EP400NL
10874	chr12:133047631-133048131_ZNF10
10737	chr12:133047631-133048131_SFSWAP
10865	chr12:133047631-133048131_GOLGA3
10856	chr12:133047631-133048131_ZNF891
10859	chr12:133047631-133048131_CHFR
10853	chr12:133047631-133048131_ANKLE2
10788	chr12:133047631-133048131_PUS1
10834	chr12:133047631-133048131_FBRSL1
15139	chr14:50157645-50158145_NEMF
15136	chr14:50157645-50158145_KLHDC2
15129	chr14:50157645-50158145_SAV1
15112	chr14:50157645-50158145_POLE2
15140	chr14:50325031-50325531_NEMF
15137	chr14:50325031-50325531_KLHDC2
15134	chr14:50325031-50325531_LRR1
15099	chr14:50325031-50325531_RPL36AL
15105	chr14:50325031-50325531_MAP4K5
15130	chr14:50325031-50325531_SAV1
15109	chr14:50325031-50325531_L2HGDH
15122	chr14:50325031-50325531_CDKL1
15113	chr14:50325031-50325531_POLE2
15119	chr14:50325031-50325531_SOS2
15100	chr14:50334789-50335289_RPL36AL
15106	chr14:50334789-50335289_MAP4K5
15150	chr14:50334789-50335289_RPS29
15114	chr14:50334789-50335289_POLE2
15117	chr14:50334789-50335289_VCPKMT
15135	chr14:50334789-50335289_LRR1
15127	chr14:50334789-50335289_ATP5S
15144	chr14:50334789-50335289_ARF6
15111	chr14:51702982-51703482_L2HGDH
15250	chr14:51702982-51703482_C14orf166
15153	chr14:51702982-51703482_NIN
15124	chr14:51702982-51703482_CDKL1
15107	chr14:51702982-51703482_MAP4K5
15254	chr14:51702982-51703482_TMX1
15128	chr14:51702982-51703482_ATP5S
15132	chr14:51702982-51703482_SAV1
15249	chr14:52598352-52598852_C14orf166
15253	chr14:52598352-52598852_TMX1
15248	chr14:52598352-52598852_TXNDC16
15295	chr14:55568907-55569407_KTN1
15315	chr14:55568907-55569407_FBXO34
15305	chr14:55568907-55569407_LGALS3
15269	chr14:55568907-55569407_GCH1
15329	chr14:55568907-55569407_WDHD1
15282	chr14:55568907-55569407_CNIH1
15278	chr14:55568907-55569407_CDKN3
15321	chr14:55569803-55570303_SOCS4
15326	chr14:55569803-55570303_GMFB
15316	chr14:55569803-55570303_FBXO34
15301	chr14:55569803-55570303_DLGAP5
15306	chr14:55569803-55570303_LGALS3
15283	chr14:55569803-55570303_CNIH1
15287	chr14:55569803-55570303_CGRRF1
15296	chr14:55569803-55570303_KTN1
15291	chr14:55569803-55570303_ATG14
15279	chr14:55569803-55570303_CDKN3
15280	chr14:55570817-55571317_CDKN3
15322	chr14:55570817-55571317_SOCS4
15288	chr14:55570817-55571317_CGRRF1
15292	chr14:55570817-55571317_ATG14
15312	chr14:55570817-55571317_MAPK1IP1L
15307	chr14:55570817-55571317_LGALS3
15284	chr14:55570817-55571317_CNIH1
15277	chr14:55574513-55575013_SAMD4A
15272	chr14:55574513-55575013_GCH1
15328	chr14:55574513-55575013_GMFB
15298	chr14:55574513-55575013_KTN1
15289	chr14:55574513-55575013_CGRRF1
15293	chr14:55574513-55575013_ATG14
15308	chr14:55574513-55575013_LGALS3
15294	chr14:56266303-56266803_ATG14
15324	chr14:56266303-56266803_SOCS4
15304	chr14:56266303-56266803_DLGAP5
15299	chr14:56266303-56266803_KTN1
15552	chr14:59215831-59216331_GPR135
15555	chr14:59215831-59216331_JKAMP
15564	chr14:60798193-60798693_MNAT1
15568	chr14:60798193-60798693_DHRS7
15574	chr14:60798193-60798693_TRMT5
15572	chr14:60798193-60798693_SIX4
15578	chr14:61570448-61570948_SNAPC1
15579	chr14:61570448-61570948_HIF1A
15571	chr14:61570448-61570948_PPM1A
15569	chr14:61570448-61570948_DHRS7
15575	chr14:61570448-61570948_TRMT5
12885	chr14:65573878-65574859_ZBTB1
12881	chr14:65573878-65574859_MAX
12877	chr14:65573878-65574859_MTHFD1
12882	chr14:65577165-65577665_MAX
12890	chr14:65577165-65577665_FNTB
12866	chr14:65577165-65577665_ZBTB25
12874	chr14:65577165-65577665_SPTB
12887	chr14:65697099-65697599_ZBTB1
12871	chr14:65697099-65697599_FUT8
12888	chr14:65815827-65816327_ZBTB1
12884	chr14:65815827-65816327_MAX
12868	chr14:65815827-65816327_ZBTB25
12872	chr14:65815827-65816327_FUT8
12930	chr14:67880850-67881350_ATP6V1D
12945	chr14:67880850-67881350_EIF2S1
12902	chr14:67880850-67881350_ARG2
12897	chr14:67880850-67881350_PLEKHH1
12950	chr14:67880850-67881350_GPHN
12925	chr14:67880850-67881350_MPP5
12898	chr14:67882756-67883256_PLEKHH1
12956	chr14:67882756-67883256_RAD51B
12931	chr14:67882756-67883256_ATP6V1D
12936	chr14:67882756-67883256_PIGH
12932	chr14:67885554-67886054_ATP6V1D
12947	chr14:67885554-67886054_EIF2S1
12904	chr14:67885554-67886054_ARG2
12942	chr14:67885554-67886054_VTI1B
12937	chr14:67885554-67886054_PIGH
12952	chr14:67885554-67886054_GPHN
12909	chr14:67885554-67886054_RDH11
12899	chr14:67885554-67886054_PLEKHH1
12948	chr14:67886786-67887286_EIF2S1
12938	chr14:67886786-67887286_PIGH
12933	chr14:67886786-67887286_ATP6V1D
12953	chr14:67886786-67887286_GPHN
12905	chr14:67886786-67887286_ARG2
12910	chr14:67886786-67887286_RDH11
12943	chr14:67886786-67887286_VTI1B
12928	chr14:67886786-67887286_MPP5
12915	chr14:67886786-67887286_ZFYVE26
12958	chr14:67886786-67887286_RAD51B
12939	chr14:67887983-67888483_PIGH
12916	chr14:67887983-67888483_ZFYVE26
12906	chr14:67887983-67888483_ARG2
12929	chr14:67887983-67888483_MPP5
12911	chr14:67887983-67888483_RDH11
12949	chr14:67887983-67888483_EIF2S1
12990	chr14:69206319-69206819_ERH
12966	chr14:69206319-69206819_RAD51B
12978	chr14:69206319-69206819_SLC39A9
63345	chr14:69206319-69206819_ZFP36L1
13002	chr14:69206319-69206819_SRSF5
63325	chr14:69206319-69206819_EXD2
63315	chr14:69206319-69206819_ACTN1
12977	chr14:69216158-69216658_SLC39A9
63344	chr14:69216158-69216658_ZFP36L1
63334	chr14:69216158-69216658_DCAF5
12965	chr14:69216158-69216658_RAD51B
63314	chr14:69216158-69216658_ACTN1
12962	chr14:69224151-69224651_RAD51B
12973	chr14:69224151-69224651_SLC39A9
